,Age,BusinessTravel,DistanceFromHome,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
247,0.380952380952381,1.0,0.03571428571428571,1.0,1.0,0.25,0.0,0.2605581885202738,0.6666666666666666,0.0,0.1428571428571428,0.0,0.3333333333333333,0.325,0.5,0.275,0.5,0.3333333333333333,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2117,0.14285714285714285,1.0,0.25,0.6666666666666667,0.0,0.0,0.0,0.07319641916798317,0.2222222222222222,1.0,0.4285714285714285,0.0,0.0,0.025,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,0.3095238095238095,1.0,0.14285714285714285,0.0,0.0,0.25,1.0,0.23522906793048973,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.25,0.0,0.0,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1633,0.49999999999999994,0.5,0.10714285714285714,0.0,1.0,0.25,0.0,0.4426013691416535,0.0,0.0,0.5714285714285713,0.0,0.0,0.2,0.6666666666666666,0.2,0.38888888888888884,0.4,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2073,0.6190476190476188,1.0,0.6785714285714285,1.0,1.0,0.5,0.0,0.5110584518167457,0.3333333333333333,0.0,0.0714285714285714,0.0,0.0,0.45,0.3333333333333333,0.15000000000000002,0.16666666666666666,0.26666666666666666,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
491,0.5952380952380951,0.5,0.2857142857142857,1.0,1.0,0.25,0.6666666666666667,0.24591890468667724,0.3333333333333333,1.0,0.1428571428571428,0.0,0.3333333333333333,0.25,0.5,0.2,0.38888888888888884,0.26666666666666666,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1542,0.3333333333333333,1.0,0.5357142857142857,0.0,0.0,0.5,0.0,0.394681411269089,0.2222222222222222,0.0,0.4999999999999999,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2128,0.5238095238095237,0.5,0.5,0.3333333333333333,1.0,0.25,0.3333333333333333,0.4322274881516588,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.2,0.5,0.15000000000000002,0.2777777777777778,0.2,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
470,0.14285714285714285,0.5,0.8214285714285714,1.0,1.0,0.0,1.0,0.07324907846234863,0.0,0.0,0.1428571428571428,0.0,0.6666666666666666,0.07500000000000001,0.5,0.05,0.1111111111111111,0.13333333333333333,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2006,0.380952380952381,0.5,0.42857142857142855,0.6666666666666667,0.0,0.25,0.6666666666666667,0.18815165876777254,0.2222222222222222,1.0,0.8571428571428571,1.0,0.0,0.325,0.3333333333333333,0.275,0.5,0.4,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
266,0.3095238095238095,1.0,0.7857142857142857,0.3333333333333333,1.0,0.25,1.0,0.240810953133228,0.0,0.0,0.7142857142857143,1.0,0.3333333333333333,0.25,0.3333333333333333,0.225,0.0,0.4666666666666667,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
776,0.047619047619047616,0.5,0.2857142857142857,1.0,0.0,0.0,1.0,0.06919431279620852,0.1111111111111111,1.0,0.2142857142857143,0.0,0.0,0.05,0.5,0.05,0.1111111111111111,0.0,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1715,0.3095238095238095,1.0,0.5,0.6666666666666667,1.0,0.0,0.0,0.15466034755134284,0.0,0.0,0.0714285714285714,0.0,0.0,0.125,0.3333333333333333,0.125,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1669,0.28571428571428564,0.5,0.0,0.6666666666666667,0.0,0.0,0.0,0.06814112690889942,0.0,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.05,0.05555555555555555,0.06666666666666667,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
813,0.49999999999999994,0.5,0.03571428571428571,0.0,1.0,0.75,1.0,0.5876777251184834,0.7777777777777777,0.0,0.0,0.0,1.0,0.525,0.6666666666666666,0.45,0.38888888888888884,0.7333333333333333,0.29411764705882354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
931,0.28571428571428564,0.0,0.2857142857142857,0.6666666666666667,0.0,0.25,0.6666666666666667,0.194102159031069,0.7777777777777777,1.0,0.4999999999999999,0.0,0.0,0.25,0.5,0.2,0.2222222222222222,0.06666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371,0.2619047619047619,1.0,0.7857142857142857,1.0,1.0,0.0,1.0,0.06276987888362295,1.0,0.0,0.3571428571428571,0.0,0.0,0.15000000000000002,0.6666666666666666,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
652,0.4523809523809524,0.0,0.6428571428571428,0.0,1.0,0.5,0.3333333333333333,0.34928909952606635,0.1111111111111111,1.0,0.1428571428571428,0.0,0.0,0.25,0.3333333333333333,0.25,0.0,0.0,0.5294117647058824,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1332,0.2619047619047619,0.5,0.8214285714285714,1.0,1.0,0.0,1.0,0.07530279094260137,0.1111111111111111,1.0,0.9285714285714285,1.0,0.0,0.025,0.5,0.025,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
856,0.047619047619047616,1.0,0.07142857142857142,0.0,1.0,0.0,0.6666666666666667,0.10658241179568195,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.05,0.3333333333333333,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2369,0.42857142857142855,1.0,0.42857142857142855,0.0,0.0,0.25,0.3333333333333333,0.2001053185887309,0.6666666666666666,0.0,0.2142857142857143,0.0,0.0,0.275,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,0.2619047619047619,0.5,0.5714285714285714,0.0,0.0,0.25,0.6666666666666667,0.18583464981569248,0.4444444444444444,0.0,0.4999999999999999,0.0,0.0,0.225,0.5,0.2,0.2222222222222222,0.13333333333333333,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2214,0.6190476190476188,0.5,0.03571428571428571,0.0,1.0,0.0,0.0,0.07082675092153765,0.2222222222222222,0.0,0.0714285714285714,0.0,0.3333333333333333,0.2,0.5,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,0.23809523809523808,0.5,0.2142857142857143,0.3333333333333333,1.0,0.0,0.3333333333333333,0.06787783043707216,0.1111111111111111,1.0,0.4999999999999999,0.0,0.3333333333333333,0.125,0.3333333333333333,0.07500000000000001,0.0,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
909,0.02380952380952378,1.0,0.8571428571428571,0.3333333333333333,0.0,0.0,1.0,0.10452869931542919,0.1111111111111111,1.0,0.0714285714285714,0.0,0.0,0.025,0.3333333333333333,0.025,0.0,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2106,0.23809523809523808,1.0,0.39285714285714285,0.6666666666666667,0.0,0.25,0.6666666666666667,0.46519220642443393,0.2222222222222222,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.05,0.0,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2420,0.4523809523809524,0.5,0.6071428571428571,1.0,0.0,0.0,0.0,0.05323854660347551,0.1111111111111111,0.0,0.3571428571428571,0.0,0.0,0.30000000000000004,0.5,0.17500000000000002,0.1111111111111111,0.26666666666666666,0.23529411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,0.16666666666666669,0.5,0.03571428571428571,1.0,1.0,0.25,0.6666666666666667,0.22101105845181676,0.1111111111111111,0.0,0.4285714285714285,0.0,0.6666666666666666,0.17500000000000002,1.0,0.17500000000000002,0.38888888888888884,0.0,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
710,0.35714285714285715,0.0,0.5714285714285714,1.0,1.0,0.75,0.6666666666666667,0.8654555028962612,0.1111111111111111,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.25,0.4444444444444444,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
963,0.4761904761904761,1.0,0.03571428571428571,0.3333333333333333,0.0,0.25,0.0,0.30984728804634015,0.3333333333333333,0.0,0.2857142857142857,0.0,0.3333333333333333,0.275,0.5,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1395,0.3095238095238095,0.5,0.8928571428571428,0.0,1.0,0.25,1.0,0.242654028436019,0.1111111111111111,1.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.25,0.38888888888888884,0.0,0.47058823529411764,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
725,0.4047619047619047,1.0,0.4642857142857143,0.6666666666666667,1.0,0.0,0.3333333333333333,0.14397051079515535,0.1111111111111111,1.0,0.9285714285714285,1.0,0.3333333333333333,0.125,0.3333333333333333,0.1,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1550,0.8095238095238095,1.0,0.8214285714285714,0.0,1.0,0.5,0.0,0.5006319115323855,0.5555555555555556,1.0,0.1428571428571428,0.0,0.0,0.375,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1814,0.02380952380952378,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.06929963138493944,0.0,0.0,0.6428571428571427,0.0,0.0,0.025,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,0.23809523809523808,1.0,0.03571428571428571,0.6666666666666667,1.0,0.0,0.3333333333333333,0.020484465508162193,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2137,0.6666666666666665,0.0,0.2857142857142857,0.3333333333333333,0.0,0.75,0.3333333333333333,0.628330700368615,0.6666666666666666,0.0,0.0,0.0,0.0,0.6000000000000001,0.3333333333333333,0.55,0.2222222222222222,0.8666666666666667,0.5294117647058824,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
719,0.6904761904761905,1.0,0.10714285714285714,1.0,0.0,0.25,1.0,0.16608741442864666,0.1111111111111111,1.0,0.4285714285714285,0.0,0.0,0.225,0.0,0.225,0.0,0.0,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2248,0.35714285714285715,0.5,0.2857142857142857,0.6666666666666667,0.0,0.25,0.0,0.22827804107424962,0.4444444444444444,0.0,0.3571428571428571,0.0,0.0,0.25,0.5,0.15000000000000002,0.05555555555555555,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,0.3095238095238095,0.0,0.2857142857142857,0.6666666666666667,1.0,0.0,0.0,0.06908899420747763,0.0,1.0,0.7857142857142857,1.0,0.0,0.1,0.0,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1193,0.4761904761904761,0.5,0.03571428571428571,1.0,0.0,0.0,0.3333333333333333,0.07535545023696683,0.1111111111111111,0.0,0.7857142857142857,1.0,0.0,0.1,0.5,0.1,0.16666666666666666,0.2,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2384,0.4761904761904761,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.13923117430226437,0.2222222222222222,1.0,0.7857142857142857,0.0,0.0,0.25,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,0.14285714285714285,1.0,0.5714285714285714,1.0,0.0,0.25,0.6666666666666667,0.17735650342285414,0.1111111111111111,0.0,0.2857142857142857,0.0,0.6666666666666666,0.125,1.0,0.1,0.1111111111111111,0.2,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
635,0.4047619047619047,1.0,0.2857142857142857,1.0,0.0,0.5,0.6666666666666667,0.5095313322801475,0.1111111111111111,1.0,0.6428571428571427,1.0,0.3333333333333333,0.42500000000000004,0.3333333333333333,0.42500000000000004,0.7777777777777777,0.3333333333333333,0.8823529411764706,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1957,0.23809523809523808,0.5,0.0,0.0,1.0,0.0,0.0,0.08304370721432333,0.2222222222222222,0.0,0.1428571428571428,0.0,0.3333333333333333,0.05,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,0.0,1.0,0.07142857142857142,0.6666666666666667,0.0,0.0,0.3333333333333333,0.02159031068983675,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2282,0.6190476190476188,0.5,0.4642857142857143,0.3333333333333333,1.0,0.25,0.3333333333333333,0.29968404423380723,0.7777777777777777,0.0,0.2857142857142857,0.0,0.3333333333333333,0.35000000000000003,0.3333333333333333,0.07500000000000001,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,0.5714285714285714,1.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2040547656661401,0.5555555555555556,0.0,0.0714285714285714,0.0,0.6666666666666666,0.17500000000000002,0.3333333333333333,0.125,0.1111111111111111,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83,0.4761904761904761,0.0,0.17857142857142855,0.3333333333333333,0.0,0.25,1.0,0.22748815165876776,0.7777777777777777,1.0,0.0714285714285714,0.0,1.0,0.42500000000000004,0.5,0.325,0.611111111111111,0.06666666666666667,0.5294117647058824,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1718,0.3095238095238095,0.5,0.3214285714285714,0.3333333333333333,0.0,0.0,0.6666666666666667,0.07482885729331229,0.3333333333333333,0.0,0.2142857142857143,0.0,0.0,0.15000000000000002,0.3333333333333333,0.1,0.16666666666666666,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,0.2619047619047619,1.0,0.5,0.6666666666666667,0.0,0.0,0.3333333333333333,0.07293312269615587,0.2222222222222222,1.0,0.2857142857142857,0.0,0.0,0.07500000000000001,0.5,0.05,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1151,0.23809523809523808,1.0,0.9285714285714285,0.3333333333333333,0.0,0.25,0.0,0.2036861506055819,0.0,0.0,0.7142857142857143,1.0,0.3333333333333333,0.15000000000000002,0.8333333333333333,0.125,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1026,0.3333333333333333,1.0,0.2142857142857143,1.0,1.0,0.25,1.0,0.43154291732490785,0.4444444444444444,0.0,0.0714285714285714,0.0,0.3333333333333333,0.17500000000000002,0.5,0.1,0.16666666666666666,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1592,0.3095238095238095,0.5,0.6428571428571428,0.3333333333333333,0.0,0.25,0.6666666666666667,0.18694049499736706,0.3333333333333333,1.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1398,0.35714285714285715,0.5,0.2142857142857143,1.0,1.0,0.25,0.6666666666666667,0.2611374407582938,0.1111111111111111,0.0,0.6428571428571427,1.0,1.0,0.225,0.3333333333333333,0.225,0.38888888888888884,0.13333333333333333,0.47058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1794,0.11904761904761901,1.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.08978409689310166,0.2222222222222222,0.0,0.3571428571428571,0.0,0.0,0.07500000000000001,0.0,0.05,0.05555555555555555,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,0.16666666666666669,0.5,0.0,0.0,1.0,0.0,0.3333333333333333,0.10105318588730913,0.2222222222222222,0.0,0.3571428571428571,0.0,0.0,0.07500000000000001,0.3333333333333333,0.05,0.05555555555555555,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,0.4047619047619047,1.0,0.0,0.6666666666666667,0.0,0.0,1.0,0.10363349131121644,0.1111111111111111,0.0,0.0714285714285714,0.0,0.3333333333333333,0.1,0.8333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
504,0.6428571428571428,0.5,0.8928571428571428,0.0,0.0,0.25,0.0,0.1725645076355977,0.2222222222222222,0.0,0.2142857142857143,0.0,0.6666666666666666,0.125,0.6666666666666666,0.025,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,0.35714285714285715,0.5,0.0,0.6666666666666667,0.0,0.25,0.0,0.2299631384939442,0.2222222222222222,0.0,0.5714285714285713,0.0,0.6666666666666666,0.25,0.5,0.125,0.16666666666666666,0.06666666666666667,0.1764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1577,0.14285714285714285,0.5,0.5357142857142857,0.6666666666666667,0.0,0.0,0.3333333333333333,0.06308583464981568,0.1111111111111111,0.0,0.0714285714285714,0.0,0.3333333333333333,0.025,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,0.8333333333333333,1.0,0.03571428571428571,0.6666666666666667,0.0,0.5,1.0,0.48235913638757244,0.0,0.0,0.3571428571428571,0.0,0.3333333333333333,0.8500000000000001,0.6666666666666666,0.8250000000000001,0.38888888888888884,0.06666666666666667,0.5294117647058824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2061,0.380952380952381,0.5,0.14285714285714285,0.6666666666666667,0.0,0.0,0.3333333333333333,0.07072143233280676,0.0,0.0,0.2857142857142857,0.0,0.0,0.07500000000000001,0.5,0.05,0.1111111111111111,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,0.2619047619047619,1.0,0.9642857142857143,1.0,0.0,0.0,0.0,0.1461822011585045,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.125,0.5,0.125,0.2222222222222222,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
321,0.3095238095238095,1.0,0.2142857142857143,1.0,1.0,0.25,1.0,0.3442864665613481,0.4444444444444444,0.0,0.0714285714285714,0.0,1.0,0.325,0.5,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,0.19047619047619052,1.0,0.8571428571428571,0.0,1.0,0.0,0.6666666666666667,0.06761453396524486,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.025,0.3333333333333333,0.025,0.0,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
